HMGNS_FLOW_ID,HMGNS_LNK_ID,HMGNS_LNK_DESC,FLOW,AVERAGE,MORNING_MEAN,AFTERNOON_MEAN
2390,3283, PENSHURST-WARRNAMBOOL ROAD btwn ATKINSONS STREET & SPENCER ROAD,SOUTH BOUND,70.25,66.07142857142857,74.42857142857143
8225,712, SOUTH GIPPSLAND HIGHWAY btwn BARRY ROAD & SILCOCKS HILL ROAD,WEST BOUND,70.21428571428571,68.28571428571429,72.14285714285714
3565,5482, CALEDONIA STREET btwn BURNS STREET & GANGELHOFF ROAD,NORTH EAST BOUND,70.07142857142857,40.285714285714285,99.85714285714286
11439,5482, CALEDONIA STREET btwn BURNS STREET & GANGELHOFF ROAD,SOUTH WEST BOUND,70.03571428571429,83.64285714285714,56.42857142857143
2420,3397, WEBB ROAD btwn HEATHCOTE-ROCHESTER ROAD & CURR ROAD,EAST BOUND,70.03571428571429,65.57142857142857,74.5
10427,4205, BENALLA-TOCUMWAL ROAD btwn COBRAM SOUTH ROAD & KATAMATITE-YARRAWONGA ROAD,NORTH BOUND,69.98214285714286,63.07142857142857,76.89285714285714
4988,6953, HENTY HIGHWAY btwn BORUNG HIGHWAY & STAWELL-WARRACKNABEAL ROAD,SOUTH BOUND,69.85714285714286,75.57142857142857,64.14285714285714
13188,6769, MURRAY VALLEY HIGHWAY btwn FEDERATION WAY & MOODEMERE STREET,WEST BOUND,69.83928571428571,60.214285714285715,79.46428571428571
4946,6768, MURRAY VALLEY HIGHWAY btwn WANGARATTA-YARRAWONGA ROAD & FEDERATION WAY,EAST BOUND,69.75,70.64285714285714,68.85714285714286
1696,2734, MOUNTJOY PARADE btwn UNNAMED & DEANS MARSH ROAD,NORTH BOUND,69.625,48.785714285714285,90.46428571428571
11838,5622, DIGGERS REST ROAD btwn GISBORNE ROAD & COBURNS ROAD,WEST BOUND,69.60714285714286,53.714285714285715,85.5
4958,6811, MIDLAND HIGHWAY btwn BRAND STREET & BREWER ROAD,EAST BOUND,69.58928571428571,76.92857142857143,62.25
3457,4818, TRARALGON CREEK ROAD btwn HYLAND HIGHWAY & TRARALGON-BALOOK ROAD,SOUTH BOUND,69.51785714285714,44.42857142857143,94.60714285714286
8045,2720, GREAT OCEAN ROAD btwn OTWAY LIGHTHOUSE TOURIST ROAD & ROBERTS ROAD,WEST BOUND,69.5,71.0,68.0
5311,6528, CALDER HIGHWAY btwn INGLEWOOD ROAD & UNNAMED,SOUTH EAST BOUND,69.42857142857143,65.28571428571429,73.57142857142857
3745,4582, GLENGARRY-TYERS ROAD btwn TRARALGON-MAFFRA ROAD & TYERS ROAD,EAST BOUND,69.41071428571429,53.57142857142857,85.25
10094,4451, GRETA ROAD btwn CLARKES LANE & HUME FREEWAY Offramp,NORTH BOUND,69.28571428571429,71.14285714285714,67.42857142857143
8872,1203, HAMILTON HIGHWAY btwn LISMORE-PITFIELD ROAD & STRATHVEN ROAD,WEST BOUND,69.23214285714286,58.285714285714285,80.17857142857143
8332,1202, HAMILTON HIGHWAY btwn CEMETERY ROAD & LISMORE-PITFIELD ROAD,WEST BOUND,69.23214285714286,58.285714285714285,80.17857142857143
12071,6768, MURRAY VALLEY HIGHWAY btwn WANGARATTA-YARRAWONGA ROAD & FEDERATION WAY,WEST BOUND,69.21428571428571,57.07142857142857,81.35714285714286
1697,2735, GREAT OCEAN ROAD btwn DEANS MARSH ROAD & HAZEL STREET,NORTH EAST BOUND,69.17857142857143,54.0,84.35714285714286
13264,7081, WHYTE STREET btwn CASTERTON ROAD & WINTER STREET,WEST BOUND,69.14285714285714,57.214285714285715,81.07142857142857
1640,1629, GREAT ALPINE ROAD btwn BUCKLAND GAP ROAD & BEECHWORTH-WANGARATTA ROAD,EAST BOUND,69.125,53.785714285714285,84.46428571428571
1363,2893, CAMPERDOWN-COBDEN ROAD btwn BOWEN STREET & COBDEN-STONEYFORD ROAD,SOUTH BOUND,69.08928571428571,61.357142857142854,76.82142857142857
9158,2084, THE ESPLANADE btwn SECOND AVENUE & MURRADOC ROAD,NORTH BOUND,69.05357142857143,71.64285714285714,66.46428571428571
8963,2066, HOOD ROAD btwn FISHER STREET & OXLEY STREET,WEST BOUND,69.05357142857143,71.64285714285714,66.46428571428571
8035,2063, FISHER STREET btwn NEWCOMBE STREET & HOOD ROAD,NORTH WEST BOUND,69.05357142857143,71.64285714285714,66.46428571428571
8962,2074, THE ESPLANADE btwn OXLEY STREET & SECOND AVENUE,NORTH WEST BOUND,69.05357142857143,71.64285714285714,66.46428571428571
4243,6044, ASHBY STREET btwn PRINCES HIGHWAY EAST & CONTINGENT STREET,SOUTH BOUND,69.03571428571429,60.07142857142857,78.0
10671,4583, TYERS ROAD btwn TYERS-GLENGARRY ROAD & KIMBERLEY DRIVE,NORTH BOUND,69.01785714285714,41.714285714285715,96.32142857142857
1168,762, LODDON VALLEY HIGHWAY btwn BOORT-PYRAMID ROAD & BOORT-PYRAMID ROAD,SOUTH BOUND,68.98214285714286,73.71428571428571,64.25
10122,4582, GLENGARRY-TYERS ROAD btwn TRARALGON-MAFFRA ROAD & TYERS ROAD,WEST BOUND,68.71428571428571,68.35714285714286,69.07142857142857
9927,3641, BALLARAT-DAYLESFORD ROAD btwn MIDLAND HIGHWAY & BUNGAREE-CRESWICK ROAD,NORTH BOUND,68.625,58.0,79.25
1238,1196, HAMILTON HIGHWAY btwn VITE VITE ROAD & CAMPERDOWN-BALLARAT ROAD,EAST BOUND,68.57142857142857,66.78571428571429,70.35714285714286
1240,1199, HIGH STREET btwn BROWN STREET & WEST STREET,EAST BOUND,68.57142857142857,66.78571428571429,70.35714285714286
1239,1198, HAMILTON HIGHWAY btwn CAMPERDOWN-BALLARAT ROAD & HIGH STREET,EAST BOUND,68.57142857142857,66.78571428571429,70.35714285714286
856,1197, HAMILTON HIGHWAY btwn CAMPERDOWN-BALLARAT ROAD & CAMPERDOWN-BALLARAT ROAD,EAST BOUND,68.57142857142857,66.78571428571429,70.35714285714286
1237,1195, MAIN STREET btwn HAMILTON HIGHWAY & HAMILTON HIGHWAY,EAST BOUND,68.57142857142857,66.78571428571429,70.35714285714286
4889,6227, HUME HIGHWAY btwn HUME FREEWAY & HUME FREEWAY,NORTH BOUND,68.48214285714286,63.5,73.46428571428571
5312,6533, MAIN STREET btwn BRIDGEWATER-MALDON ROAD & CALDER HIGHWAY,SOUTH EAST BOUND,68.48214285714286,65.64285714285714,71.32142857142857
5206,6226, HUME HIGHWAY btwn UNNAMED & HUME FREEWAY,NORTH BOUND,68.48214285714286,63.5,73.46428571428571
5207,6228, HUME HIGHWAY btwn HUME FREEWAY & EUROA MAIN ROAD,NORTH EAST BOUND,68.48214285714286,63.5,73.46428571428571
5503,6532, MAIN STREET btwn INGLEWOOD ROAD & BRIDGEWATER-MALDON ROAD,SOUTH EAST BOUND,68.48214285714286,65.64285714285714,71.32142857142857
5290,6531, INGLEWOOD ROAD btwn ALMOND AVENUE & ARNOLD ROAD,SOUTH EAST BOUND,68.48214285714286,65.64285714285714,71.32142857142857
5424,7050, DOWNEY STREET btwn GRANT STREET & GOULBURN VALLEY HIGHWAY,EAST BOUND,68.48214285714286,67.5,69.46428571428571
3239,4607, MAFFRA-ROSEDALE ROAD btwn GRAVEL MAFFRA-ROSEDALE ROAD & SALE-HEYFIELD ROAD,SOUTH BOUND,68.42857142857143,76.14285714285714,60.714285714285715
12448,6008, MONASH WAY btwn YINNAR ROAD & SPEARGRASS ROAD,SOUTH WEST BOUND,68.41071428571429,38.285714285714285,98.53571428571429
3382,4488, STRATH CREEK ROAD btwn HUME FREEWAY & HUME FREEWAY,EAST BOUND,68.39285714285714,57.857142857142854,78.92857142857143
3383,4489, STRATH CREEK ROAD btwn HUME FREEWAY & HUME FREEWAY Onramp,EAST BOUND,68.39285714285714,57.857142857142854,78.92857142857143
3205,4486, STRATH CREEK ROAD btwn HUME FREEWAY Offramp & HUME FREEWAY,EAST BOUND,68.39285714285714,57.857142857142854,78.92857142857143
1695,2733, GREAT OCEAN ROAD btwn SARSFIELD STREET & UNNAMED,NORTH EAST BOUND,68.35714285714286,49.285714285714285,87.42857142857143
8468,764, LODDON VALLEY HIGHWAY btwn BOORT-MITIAMO ROAD & GLADMAN STREET,NORTH BOUND,68.26785714285714,58.285714285714285,78.25
11701,6811, MIDLAND HIGHWAY btwn BRAND STREET & BREWER ROAD,WEST BOUND,68.08928571428571,69.42857142857143,66.75
4651,6068, CORINELLA ROAD btwn JAMIESON STREET & BASS HIGHWAY,EAST BOUND,68.0,67.5,68.5
10310,3737, MAILORS FLAT-KOROIT ROAD btwn SOUTHERN CROSS ROAD & WARRNAMBOOL-CARAMUT ROAD,WEST BOUND,67.98214285714286,57.214285714285715,78.75
5362,6763, MURRAY VALLEY HIGHWAY btwn UNNAMED & BURLEY STREET,EAST BOUND,67.92857142857143,80.92857142857143,54.92857142857143
1045,1204, HAMILTON HIGHWAY btwn STRATHVEN ROAD & UNNAMED,EAST BOUND,67.76785714285714,64.42857142857143,71.10714285714286
12902,7111, GLENELG HIGHWAY btwn BEAUFORT ROAD & ANDERSON STREET,WEST BOUND,67.57142857142857,62.5,72.64285714285714
12540,6480, PRINCES FREEWAY EAST btwn LOCHIEL STREET & MARLO ROAD,SOUTH WEST BOUND,67.57142857142857,63.642857142857146,71.5
11977,6479, PRINCES FREEWAY EAST btwn MARLO ROAD & PRINCES HIGHWAY EAST Onramp,SOUTH BOUND,67.57142857142857,63.642857142857146,71.5
12194,6478, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Onramp & PRINCES HIGHWAY EAST Offramp,SOUTH BOUND,67.57142857142857,63.642857142857146,71.5
13229,6953, HENTY HIGHWAY btwn BORUNG HIGHWAY & STAWELL-WARRACKNABEAL ROAD,NORTH BOUND,67.55357142857143,66.71428571428571,68.39285714285714
2070,3653, CLUNES-CRESWICK ROAD btwn LATROBE STREET & CLUNES ROAD,SOUTH EAST BOUND,67.46428571428571,76.71428571428571,58.214285714285715
4262,6151, DEANS MARSH ROAD btwn DEANS MARSH-LORNE ROAD & GREAT OCEAN ROAD,SOUTH BOUND,67.42857142857143,72.92857142857143,61.92857142857143
9445,4047, BALLARAT-MARYBOROUGH ROAD btwn LEXTON-TALBOT ROAD & BALLARAT ROAD,NORTH WEST BOUND,67.32142857142857,55.0,79.64285714285714
9446,4046, BALLARAT-MARYBOROUGH ROAD btwn BALLARAT STREET & LEXTON-TALBOT ROAD,NORTH BOUND,67.32142857142857,55.0,79.64285714285714
8496,1070, MAROONDAH HIGHWAY btwn TAGGERTY-THORNTON ROAD & BUXTON-MARYSVILLE ROAD,SOUTH BOUND,67.25,57.857142857142854,76.64285714285714
5380,6829, MIDLAND HIGHWAY btwn HUME FREEWAY Offramp & MAINDAMPLE-BENALLA ROAD,SOUTH BOUND,67.10714285714286,59.357142857142854,74.85714285714286
5900,6809, MIDLAND HIGHWAY btwn RAILWAY AVENUE & BRUDENELL STREET,EAST BOUND,67.01785714285714,64.28571428571429,69.75
5901,6810, MIDLAND HIGHWAY btwn BRUDENELL STREET & BRAND STREET,EAST BOUND,67.01785714285714,64.28571428571429,69.75
11104,4828, HODDLE ROAD btwn ALLAN COURT & MAIN STREET,WEST BOUND,66.92857142857143,59.5,74.35714285714286
10472,4488, STRATH CREEK ROAD btwn HUME FREEWAY & HUME FREEWAY,WEST BOUND,66.66071428571429,66.07142857142857,67.25
10651,4489, STRATH CREEK ROAD btwn HUME FREEWAY & HUME FREEWAY Onramp,WEST BOUND,66.66071428571429,66.07142857142857,67.25
10652,4486, STRATH CREEK ROAD btwn HUME FREEWAY Offramp & HUME FREEWAY,WEST BOUND,66.66071428571429,66.07142857142857,67.25
1657,1645, GREAT ALPINE ROAD btwn BRIGHT-TAWONGA ROAD & HOUGHS LANE,EAST BOUND,66.48214285714286,60.642857142857146,72.32142857142857
9337,3582, MARYBOROUGH-BENDIGO ROAD btwn CARISBROOK-EDDINGTON ROAD & DUNOLLY-EDDINGTON ROAD,SOUTH BOUND,66.46428571428571,67.28571428571429,65.64285714285714
2676,3737, MAILORS FLAT-KOROIT ROAD btwn SOUTHERN CROSS ROAD & WARRNAMBOOL-CARAMUT ROAD,EAST BOUND,66.41071428571429,64.85714285714286,67.96428571428571
8335,1193, HAMILTON HIGHWAY btwn SHAW STREET & DARLINGTON ROAD,WEST BOUND,66.39285714285714,52.357142857142854,80.42857142857143
1153,712, SOUTH GIPPSLAND HIGHWAY btwn BARRY ROAD & SILCOCKS HILL ROAD,EAST BOUND,66.35714285714286,64.14285714285714,68.57142857142857
12899,7074, GLENELG HIGHWAY btwn CASTERTON-PENOLA ROAD & HENTY STREET,WEST BOUND,66.33928571428571,55.57142857142857,77.10714285714286
11577,6151, DEANS MARSH ROAD btwn DEANS MARSH-LORNE ROAD & GREAT OCEAN ROAD,NORTH BOUND,66.32142857142857,42.214285714285715,90.42857142857143
4755,6516, BROADWAY btwn CALDER HIGHWAY & OCONNOR STREET,SOUTH BOUND,66.32142857142857,62.142857142857146,70.5
8402,1921, CAPE PATERSON ROAD btwn CAPE PATERSON-INVERLOCH ROAD & BAYVIEW AVENUE,SOUTH WEST BOUND,66.30357142857143,53.357142857142854,79.25
9688,3379, CRESWICK-NEWSTEAD ROAD btwn MCNABB ROAD & BROOMFIELD ROAD,NORTH BOUND,66.23214285714286,55.5,76.96428571428571
9323,3380, BROOMFIELD ROAD btwn MACS STREET & CLUNES ROAD,NORTH EAST BOUND,66.10714285714286,55.642857142857146,76.57142857142857
832,1070, MAROONDAH HIGHWAY btwn TAGGERTY-THORNTON ROAD & BUXTON-MARYSVILLE ROAD,NORTH BOUND,66.03571428571429,63.285714285714285,68.78571428571429
1472,540, NORTHERN HIGHWAY btwn BENDIGO-MURCHISON ROAD & HEATHCOTE-ROCHESTER ROAD,SOUTH BOUND,65.96428571428571,53.214285714285715,78.71428571428571
5020,7111, GLENELG HIGHWAY btwn BEAUFORT ROAD & ANDERSON STREET,EAST BOUND,65.92857142857143,59.42857142857143,72.42857142857143
10641,4448, WANGARATTA-WHITFIELD ROAD btwn GLENROWAN-MYRTLEFORD ROAD & MANSFIELD-WHITFIELD ROAD,NORTH BOUND,65.875,77.5,54.25
11127,4896, KOO WEE RUP-LONGWARRY ROAD btwn ROSSITER ROAD & PHILLIPS ROAD,WEST BOUND,65.83928571428571,69.28571428571429,62.392857142857146
3845,4894, WESTERN PORT ROAD btwn TRESIZE COURT & DROUIN-KORUMBURRA ROAD,EAST BOUND,65.82142857142857,64.21428571428571,67.42857142857143
7949,1197, HAMILTON HIGHWAY btwn CAMPERDOWN-BALLARAT ROAD & CAMPERDOWN-BALLARAT ROAD,WEST BOUND,65.71428571428571,55.285714285714285,76.14285714285714
7948,1199, HIGH STREET btwn BROWN STREET & WEST STREET,WEST BOUND,65.71428571428571,55.285714285714285,76.14285714285714
8529,1198, HAMILTON HIGHWAY btwn CAMPERDOWN-BALLARAT ROAD & HIGH STREET,WEST BOUND,65.71428571428571,55.285714285714285,76.14285714285714
8874,1195, MAIN STREET btwn HAMILTON HIGHWAY & HAMILTON HIGHWAY,WEST BOUND,65.71428571428571,55.285714285714285,76.14285714285714
8873,1196, HAMILTON HIGHWAY btwn VITE VITE ROAD & CAMPERDOWN-BALLARAT ROAD,WEST BOUND,65.71428571428571,55.285714285714285,76.14285714285714
5493,6479, PRINCES FREEWAY EAST btwn MARLO ROAD & PRINCES HIGHWAY EAST Onramp,NORTH BOUND,65.60714285714286,58.785714285714285,72.42857142857143
4747,6478, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Onramp & PRINCES HIGHWAY EAST Offramp,NORTH BOUND,65.60714285714286,58.785714285714285,72.42857142857143
5274,6480, PRINCES FREEWAY EAST btwn LOCHIEL STREET & MARLO ROAD,NORTH EAST BOUND,65.60714285714286,58.785714285714285,72.42857142857143
10495,4607, MAFFRA-ROSEDALE ROAD btwn GRAVEL MAFFRA-ROSEDALE ROAD & SALE-HEYFIELD ROAD,NORTH BOUND,65.55357142857143,54.57142857142857,76.53571428571429
5415,6997, GOULBURN VALLEY HIGHWAY btwn MURRAY VALLEY HIGHWAY & KATAMATITE-NATHALIA ROAD,SOUTH BOUND,65.51785714285714,69.71428571428571,61.32142857142857
2343,3279, DAWSON STREET btwn PENSHURST-WARRNAMBOOL ROAD & PENSHURST-WARRNAMBOOL ROAD,SOUTH BOUND,65.5,59.5,71.5
1223,1129, PYRENEES HIGHWAY btwn CREEK ROAD & CAMPBELL ROAD,EAST BOUND,65.48214285714286,62.42857142857143,68.53571428571429
845,1130, LYONS STREET btwn PYRENEES HIGHWAY & HILLIERS STREET,EAST BOUND,65.48214285714286,62.42857142857143,68.53571428571429
4844,6049, BRODRIBB ROAD btwn BRODRIBB ROAD Start & MONASH WAY,EAST BOUND,65.41071428571429,50.285714285714285,80.53571428571429
3109,4210, COBRAM-KOONOOMOO ROAD btwn GOULBURN VALLEY HIGHWAY & RITCHIE ROAD,EAST BOUND,65.39285714285714,78.21428571428571,52.57142857142857
2207,1850, SALE-SEASPRAY ROAD btwn SOUTH GIPPSLAND HIGHWAY & GARRETS ROAD,SOUTH BOUND,65.33928571428571,64.0,66.67857142857143
2176,4168, HEATHCOTE-ROCHESTER ROAD btwn BENDIGO-MURCHISON ROAD & NORTHERN HIGHWAY,SOUTH BOUND,65.33928571428571,57.642857142857146,73.03571428571429
2302,3113, COLAC-BALLARAT ROAD btwn FERRARS STREET & MORRIS ROAD,WEST BOUND,65.30357142857143,40.57142857142857,90.03571428571429
1026,1118, PYRENEES HIGHWAY btwn BRIDPORT STREET & ELGIN ROAD,EAST BOUND,65.28571428571429,68.78571428571429,61.785714285714285
11042,4562, OLD SALE ROAD btwn MOORE STREET & MOE-WILLOW GROVE ROAD,NORTH BOUND,65.08928571428571,54.285714285714285,75.89285714285714
5876,6725, MURRAY VALLEY HIGHWAY btwn NYAH ROAD & MALLEE HIGHWAY,SOUTH EAST BOUND,65.0,69.64285714285714,60.357142857142854
10262,3507, KULKYNE WAY btwn CALDER HIGHWAY & RED CLIFFS-COLIGNAN ROAD,NORTH WEST BOUND,64.96428571428571,46.714285714285715,83.21428571428571
1293,1889, CAPE PATERSON ROAD btwn CARNEYS ROAD & SEAWARD DRIVE,SOUTH BOUND,64.96428571428571,39.07142857142857,90.85714285714286
12035,6504, CALDER HIGHWAY btwn FARRELL STREET & MALLEE HIGHWAY,NORTH BOUND,64.91071428571429,57.5,72.32142857142857
11657,6505, CALDER HIGHWAY btwn MALLEE HIGHWAY & DUNKLEY ROAD,NORTH BOUND,64.91071428571429,57.5,72.32142857142857
7951,1182, HAMILTON HIGHWAY btwn PETSCHELS LANE & UNNAMED,WEST BOUND,64.71428571428571,67.5,61.92857142857143
12028,6532, MAIN STREET btwn INGLEWOOD ROAD & BRIDGEWATER-MALDON ROAD,NORTH WEST BOUND,64.625,57.214285714285715,72.03571428571429
11648,6531, INGLEWOOD ROAD btwn ALMOND AVENUE & ARNOLD ROAD,NORTH WEST BOUND,64.625,57.214285714285715,72.03571428571429
11647,6533, MAIN STREET btwn BRIDGEWATER-MALDON ROAD & CALDER HIGHWAY,NORTH WEST BOUND,64.625,57.214285714285715,72.03571428571429
12637,6810, MIDLAND HIGHWAY btwn BRUDENELL STREET & BRAND STREET,WEST BOUND,64.60714285714286,61.42857142857143,67.78571428571429
13200,6809, MIDLAND HIGHWAY btwn RAILWAY AVENUE & BRUDENELL STREET,WEST BOUND,64.60714285714286,61.42857142857143,67.78571428571429
2553,4047, BALLARAT-MARYBOROUGH ROAD btwn LEXTON-TALBOT ROAD & BALLARAT ROAD,SOUTH EAST BOUND,64.58928571428571,65.92857142857143,63.25
3064,4046, BALLARAT-MARYBOROUGH ROAD btwn BALLARAT STREET & LEXTON-TALBOT ROAD,SOUTH BOUND,64.58928571428571,65.92857142857143,63.25
8871,1204, HAMILTON HIGHWAY btwn STRATHVEN ROAD & UNNAMED,WEST BOUND,64.46428571428571,52.714285714285715,76.21428571428571
8953,1772, TARRA VALLEY ROAD btwn BULGA PARK ROAD & CHURCH ROAD,NORTH BOUND,64.46428571428571,74.71428571428571,54.214285714285715
4992,6978, HENTY HIGHWAY btwn UNNAMED & BRANXHOLME-WALLACEDALE ROAD,SOUTH BOUND,64.46428571428571,62.214285714285715,66.71428571428571
9095,3255, WARRNAMBOOL-CARAMUT ROAD btwn KOROIT-WOOLSTHORPE ROAD & HIGH STREET,NORTH WEST BOUND,64.35714285714286,49.57142857142857,79.14285714285714
9660,3256, HIGH STREET btwn WARRNAMBOOL-CARAMUT ROAD & WARRNAMBOOL-CARAMUT ROAD,NORTH WEST BOUND,64.35714285714286,49.57142857142857,79.14285714285714
2283,3007, LLOYD STREET btwn NHILL ROAD & HIGH STREET,SOUTH EAST BOUND,64.33928571428571,61.642857142857146,67.03571428571429
4828,6007, MONASH WAY btwn BASTIN STREET & YINNAR ROAD,NORTH EAST BOUND,64.30357142857143,78.28571428571429,50.32142857142857
12058,6743, MURRAY VALLEY HIGHWAY btwn LEITCHVILLE ROAD & CHANNEL STREET,NORTH WEST BOUND,64.30357142857143,63.714285714285715,64.89285714285714
2104,3793, NELSON STREET btwn VICTORIA STREET & VICTORIA STREET,SOUTH BOUND,64.26785714285714,58.07142857142857,70.46428571428571
3689,4333, POINT COOK ROAD btwn SNEYDES ROAD & AVIATION ROAD,SOUTH BOUND,64.26785714285714,71.0,57.535714285714285
10504,4644, GLENROWAN-MYRTLEFORD ROAD btwn HUME FREEWAY Onramp & GRETA ROAD,WEST BOUND,64.17857142857143,50.142857142857146,78.21428571428571
2821,4594, TRARALGON-MAFFRA ROAD btwn ROSEDALE-HEYFIELD ROAD & MAIN STREET,EAST BOUND,64.14285714285714,56.642857142857146,71.64285714285714
5228,6279, MAIN STREET btwn WIMMERA HIGHWAY & WIMMERA HIGHWAY,WEST BOUND,64.08928571428571,60.42857142857143,67.75
8432,538, NORTHERN HIGHWAY btwn MIDLAND HIGHWAY & BENDIGO-MURCHISON ROAD,NORTH BOUND,64.01785714285714,54.42857142857143,73.60714285714286
3197,4445, BUFFALO RIVER ROAD btwn JAMES BRIDGE & BUFFALO RIVER ROAD End,SOUTH BOUND,63.964285714285715,47.357142857142854,80.57142857142857
2688,3792, NELSON STREET btwn EMERSON STREET & VICTORIA STREET,EAST BOUND,63.94642857142857,66.92857142857143,60.964285714285715
4389,6743, MURRAY VALLEY HIGHWAY btwn LEITCHVILLE ROAD & CHANNEL STREET,SOUTH EAST BOUND,63.910714285714285,63.285714285714285,64.53571428571429
474,6940, PRINCES HIGHWAY WEST btwn PORTLAND-CASTERTON ROAD & EDGAR STREET,SOUTH EAST BOUND,63.839285714285715,59.142857142857146,68.53571428571429
3196,4444, STANDISH STREET btwn MYRTLE STREET & BUFFALO RIVER ROAD,SOUTH WEST BOUND,63.82142857142857,47.214285714285715,80.42857142857143
11044,4580, TYERS ROAD btwn WALHALLA-TYERS ROAD & BROWN COAL MINE ROAD,WEST BOUND,63.785714285714285,66.21428571428571,61.357142857142854
3129,4160, MURCHISON-TATURA ROAD btwn ROSS STREET & MOOROOPNA RIVER ROAD,SOUTH BOUND,63.767857142857146,60.0,67.53571428571429
7927,1130, LYONS STREET btwn PYRENEES HIGHWAY & HILLIERS STREET,WEST BOUND,63.75,58.42857142857143,69.07142857142857
8510,1129, PYRENEES HIGHWAY btwn CREEK ROAD & CAMPBELL ROAD,WEST BOUND,63.75,58.42857142857143,69.07142857142857
1956,3006, DIMBOOLA-RAINBOW ROAD btwn WESTERN HIGHWAY & NHILL ROAD,SOUTH BOUND,63.69642857142857,60.57142857142857,66.82142857142857
11058,4619, MAFFRA-BRIAGOLONG ROAD btwn AVON STREET & POWERSCOURT STREET,NORTH EAST BOUND,63.69642857142857,43.785714285714285,83.60714285714286
10498,4618, AVON STREET btwn FORBES STREET & CHURCH STREET,EAST BOUND,63.607142857142854,43.785714285714285,83.42857142857143
10682,4620, POWERSCOURT STREET btwn MAFFRA-BRIAGOLONG ROAD & POWERSCOURT STREET,NORTH BOUND,63.607142857142854,43.785714285714285,83.42857142857143
4902,6296, BENDIGO-ST ARNAUD ROAD btwn BRIDGEWATER-MALDON ROAD & CALDER ALTERNATIVE HIGHWAY,EAST BOUND,63.57142857142857,65.64285714285714,61.5
966,713, SOUTH GIPPSLAND HIGHWAY btwn MAIN STREET & BARRY ROAD,EAST BOUND,63.482142857142854,68.42857142857143,58.535714285714285
10028,4122, MCKENZIE ROAD btwn CORNELIA CREEK ROAD & GRAHAM ROAD,NORTH WEST BOUND,63.30357142857143,68.57142857142857,58.035714285714285
2483,3712, BYRNE STREET btwn NAVARRAE ROAD & LAYZELL STREET,SOUTH WEST BOUND,63.285714285714285,62.42857142857143,64.14285714285714
12639,6806, MIDLAND HIGHWAY btwn NORTHERN HIGHWAY & HEATHCOTE-ROCHESTER ROAD,WEST BOUND,63.285714285714285,58.42857142857143,68.14285714285714
12033,6517, BROADWAY btwn OCONNOR STREET & CALDER HIGHWAY,NORTH BOUND,63.160714285714285,55.92857142857143,70.39285714285714
12243,6518, CALDER HIGHWAY btwn BROADWAY & BROADWAY,NORTH BOUND,63.160714285714285,55.92857142857143,70.39285714285714
9646,3203, ARARAT-WARRNAMBOOL ROAD btwn PORT FAIRY ROAD & MAROONA-GLENTHOMPSON ROAD,NORTH BOUND,63.142857142857146,63.07142857142857,63.214285714285715
12164,6227, HUME HIGHWAY btwn HUME FREEWAY & HUME FREEWAY,SOUTH BOUND,63.107142857142854,62.642857142857146,63.57142857142857
11593,6226, HUME HIGHWAY btwn UNNAMED & HUME FREEWAY,SOUTH BOUND,63.107142857142854,62.642857142857146,63.57142857142857
12497,6228, HUME HIGHWAY btwn HUME FREEWAY & EUROA MAIN ROAD,SOUTH WEST BOUND,63.107142857142854,62.642857142857146,63.57142857142857
9754,3712, BYRNE STREET btwn NAVARRAE ROAD & LAYZELL STREET,NORTH EAST BOUND,62.94642857142857,46.5,79.39285714285714
12073,6763, MURRAY VALLEY HIGHWAY btwn UNNAMED & BURLEY STREET,WEST BOUND,62.94642857142857,77.5,48.392857142857146
9351,3653, CLUNES-CRESWICK ROAD btwn LATROBE STREET & CLUNES ROAD,NORTH WEST BOUND,62.94642857142857,47.07142857142857,78.82142857142857
4331,6504, CALDER HIGHWAY btwn FARRELL STREET & MALLEE HIGHWAY,SOUTH BOUND,62.80357142857143,60.214285714285715,65.39285714285714
4332,6505, CALDER HIGHWAY btwn MALLEE HIGHWAY & DUNKLEY ROAD,SOUTH BOUND,62.80357142857143,60.214285714285715,65.39285714285714
3472,4871, INVERLOCH-KONGWAK ROAD btwn UNNAMED & GOROKE STREET,SOUTH BOUND,62.785714285714285,55.714285714285715,69.85714285714286
9850,4168, HEATHCOTE-ROCHESTER ROAD btwn BENDIGO-MURCHISON ROAD & NORTHERN HIGHWAY,NORTH BOUND,62.732142857142854,54.357142857142854,71.10714285714286
12446,5991, IRREWILLIPE ROAD btwn MAIN STREET & LAWES ROAD,EAST BOUND,62.714285714285715,65.35714285714286,60.07142857142857
10131,4594, TRARALGON-MAFFRA ROAD btwn ROSEDALE-HEYFIELD ROAD & MAIN STREET,WEST BOUND,62.67857142857143,59.5,65.85714285714286
7881,762, LODDON VALLEY HIGHWAY btwn BOORT-PYRAMID ROAD & BOORT-PYRAMID ROAD,NORTH BOUND,62.67857142857143,49.214285714285715,76.14285714285714
8208,539, NORTHERN HIGHWAY btwn BENDIGO-MURCHISON ROAD & BENDIGO-MURCHISON ROAD,NORTH BOUND,62.535714285714285,54.92857142857143,70.14285714285714
2784,4416, WODONGA-YACKANDANDAH ROAD btwn BEECHWORTH-WODONGA ROAD & HIGH STREET,SOUTH EAST BOUND,62.482142857142854,55.57142857142857,69.39285714285714
